Week,Site,Individual,Nail_Num,Species,Date,Phenology_Stage,Height,Perc_Green,Notes
13,RA22,4,4.2,POSE,6/29/2022,13,1.4,20,maybe 12
13,RA22,4,F4,PHHO,6/29/2022,12,0.5,85,
13,RA22,5,5.1,HECO,6/29/2022,10,3.9,80,"seed fully out, paling"
13,RA22,5,5,BOGR,6/29/2022,5,2,75,
13,RA22,5,5.2,POSE,6/29/2022,12,1.3,20,"borderline / maybe 13; *5.2 nail dislodged, placed at nearest similar POSE (I believe correct one)"
13,RA22,5,F5,PHHO,6/29/2022,12,0.3,85,
13,RA22,6,6.1,HECO,6/29/2022,11,6,75,"no shoot, browning a bit"
13,RA22,6,6.2,POSE,6/29/2022,12,1.7,30,approaching 13
13,RA22,6,6,BOGR,6/29/2022,5,1.6,70,
13,RA22,6,F6,PHHO,6/29/2022,12,0.5,80,nearly 13
13,RA22,7,7.1.2,HECO,6/29/2022,9,4.7,80,"*7.1 was grazed, moved to HECO at similar stage by 7.2 (about 2m away)"
13,RA22,7,7,BOGR,6/29/2022,5,2.3,60,
13,RA22,7,7.2,POSE,6/29/2022,12,1.6,20,approaching 13
13,RA22,7,F7,PHHO,6/29/2022,12,0.3,80,nearly 13
13,RA22,8,8.1,HECO,6/29/2022,12,7.4,80,maybe 9/10 but shoots all pale
13,RA22,8,8,BOGR,6/29/2022,5,1.7,85,
13,RA22,8,8.2,POSE,6/29/2022,12,1.6,50,
13,RA22,8,F8,EROV,6/29/2022,12,0.8,85,
13,RA22,9,9.1,HECO,6/29/2022,10,5,85,
13,RA22,9,9,BOGR,6/29/2022,5,2,75,
13,RA22,9,9.2,POSE,6/29/2022,11,0.9,1,"maybe 12, nearly 14"
13,RA22,9,F9,STAC,6/29/2022,11,0.6,80,"no flowers, browning"
13,RA22,10,10.1.2,HECO,6/29/2022,10,6.2,80,maybe 11; leaves ungrazed but seed / shoot maybe grazed. Individual next to has leaves grazed but seed not (is a 10). Left nail as is
13,RA22,10,10,BOGR,6/29/2022,5,2.3,65,
13,RA22,10,10.2.2,POSE,6/29/2022,13,1.8,40,"nail dislodged but replaced, maybe 12"
13,RA22,10,F10,PHHO,6/29/2022,13,0.2,70,
13,RA23,1,1.1,HECO,7/1/2022,10,7.6,85,seed just barely visible
13,RA23,1,1,BOGR,7/1/2022,5,2.3,55,
13,RA23,1,1.2,POSE,7/1/2022,13,1.6,0.1,"maybe 12, still has seeds but fully brown, nearly 14, one pale green leaf"
13,RA23,1,F1,ALDE,7/1/2022,14,0,0,
13,RA23,2,2.1.2,HECO,7/1/2022,10,7.3,55,seeds fully out
13,RA23,2,2,BOGR,7/1/2022,5,2.8,45,borderline 4
13,RA23,2,2.2,POSE,7/1/2022,12,1.5,1,"maybe 13, losing seeds but some green"
13,RA23,2,F2,PHHO,7/1/2022,12,0.3,45,browning but a few flower structures left
13,RA23,3,3.1,HECO,7/1/2022,8,11.8,80,
13,RA23,3,3,BOGR,7/1/2022,4,2.5,55,
13,RA23,3,3.2,POSE,7/1/2022,13,2,10,"maybe 12, still has seeds but fully brown"
13,RA23,3,F3,ALDE,7/1/2022,13,0.2,1,
13,RA23,4,4.1,HECO,7/1/2022,9,6.6,85,seed just starting
13,RA23,4,4.2,HECO,7/1/2022,10,6.1,80,seeds barely out
13,RA23,4,F4,CRsp,7/1/2022,12,1.6,85,
13,RA23,4,4,BOGR,7/1/2022,4,1.3,20,maybe browned a bit?
13,RA23,5,5.1,HECO,7/1/2022,10,13.3,55,maybe 9
13,RA23,5,5,BOGR,7/1/2022,4,0.7,55,
13,RA23,5,5.2,POSE,7/1/2022,13,0.3,0.5,"losing seeds and seeds fully brown, one tiny leaf"
13,RA23,5,F5,ALDE,7/1/2022,14,0,0,
13,RA23,6,6.1,HECO,7/1/2022,10,9.4,75,"seed barely out, maybe slightly grazed but ok to keep"
13,RA23,6,6,BOGR,7/1/2022,4,1.3,55,
13,RA23,6,6.2,POSE,7/1/2022,14,0,0,seeds still on
13,RA23,6,F6,ALDE,7/1/2022,14,0,0,
13,RA23,7,7.1,HECO,7/1/2022,10,9.5,65,seeds fully out
13,RA23,7,7,BOGR,7/1/2022,4,1.8,40,
13,RA23,7,7.2,POSE,7/1/2022,13,0.3,0.5,maybe 12 but seeds fully brown
13,RA23,7,F7,PHHO,7/1/2022,12,0.3,30,browning but a few flower structures left
13,RA23,8,8.2,HECO,7/1/2022,8,9.6,85,maybe 9
13,RA23,8,8.1,HECO,7/1/2022,10,9.3,80,seeds fully out
13,RA23,8,8,BOGR,7/1/2022,4,1.9,30,
13,RA23,8,F8,ALDE,7/1/2022,14,0,0,
13,RA23,9,9.1,HECO,7/1/2022,10,11.1,80,
13,RA23,9,9,BOGR,7/1/2022,4,1.8,60,
13,RA23,9,9.2,POSE,7/1/2022,13,1.4,1,maybe 12 but seeds fully brown
13,RA23,9,F9,BOsp,7/1/2022,11,0.3,5,
13,RA23,10,10.1,ACHY,7/1/2022,10,22.8,65,
13,RA23,10,10.2,POSE,7/1/2022,12,2.3,1,nearly 13 but seeds have some green
13,RA23,10,10,BOGR,7/1/2022,4,2.2,55,
13,RA23,10,F10,PHHO,7/1/2022,13,0.3,35,
13,RA29B,1,1.1,ACsp,6/29/2022,12,6,70,maybe 11
13,RA29B,1,1.2,POSE,6/29/2022,11,1.1,10,maybe 11
13,RA29B,1,F1,ERCA,6/29/2022,11,0.5,70,
13,RA29B,2,2.2,POSE,6/29/2022,12,2.1,35,approaching 13
13,RA29B,2,2.1,POSE,6/29/2022,13,1.9,20,"maybe 12, seeds all brown"
13,RA29B,2,F2,ERHO,6/29/2022,8,0.3,60,buds but browning
13,RA29B,3,3.1,ELEL,6/29/2022,10,9.4,55,
13,RA29B,3,3.2.2,POSE,6/29/2022,12,2.3,40,seed still w/ some green
13,RA29B,3,F3,STAC,6/29/2022,12,0.7,75,
13,RA29B,4,4.1.2,ELEL,6/29/2022,10,12.5,65,
13,RA29B,4,4.2,POSE,6/29/2022,11,2.2,85,maybe 5
13,RA29B,4,F4,STAC,6/29/2022,12,0.6,50,
13,RA29B,5,5.1,ACHY,6/29/2022,10,8,75,
13,RA29B,5,5.2,POSE,6/29/2022,12,2.1,10,borderline / maybe 13
13,RA29B,5,F5,PHHO,6/29/2022,12,0.3,50,browning but some flowering structures
13,RA29B,6,6.1,HECO,6/29/2022,10,14.7,60,
13,RA29B,6,6.2,POSE,6/29/2022,13,2.3,55,"maybe 12, tiny seed head"
13,RA29B,6,F6,PHHO,6/29/2022,12,0.3,40,browning but some flowering structures
13,RA29B,7,7.1,POFE,6/29/2022,12,6.6,80,
13,RA29B,7,7.2,POSE,6/29/2022,12,2.2,30,borderline / maybe 13
13,RA29B,7,F7,STAC,6/29/2022,12,0.8,80,
13,RA29B,8,8.1.2,POFE,6/29/2022,12,7.6,75,
13,RA29B,8,8.2,POSE,6/29/2022,13,0.7,1,borderline 14
13,RA29B,8,F8,LOsp,6/29/2022,11,0.6,45,
13,RA29B,9,9.3,ELEL,6/29/2022,10,11.6,55,
13,RA29B,9,9.1,ACsp,6/29/2022,10,10.4,90,
13,RA29B,9,9.2.2,POSE,6/29/2022,12,2.2,15,maybe 13
13,RA29B,9,F9,PHLO,6/29/2022,12,0.8,70,
13,RA29B,10,10.1,POFE,6/29/2022,12,5.8,75,
13,RA29B,10,10.2,POSE,6/29/2022,11,1.6,5,"approaching 14, maybe 11"
13,RA29B,10,F10,PHHO,6/29/2022,12,0.4,75,
14,RA03,1,1.1,HECO,7/8/2022,10,11.3,80,"seeds fully out, some shoots 12"
14,RA03,1,1.2,POSE,7/8/2022,11,1.9,1,11 if not repro
14,RA03,1,F1,ANsp,7/8/2022,12,0.6,70,
14,RA03,2,2.1,HECO,7/8/2022,10,11.2,60,seeds fully out
14,RA03,2,2.2,HECO,7/8/2022,10,10.1,85,seeds fully out
14,RA03,2,F2,PHHO,7/8/2022,12,0.2,65,approaching 13
14,RA03,3,3.1,POFE,7/8/2022,13,9.3,65,"maybe 12, seeds and shoots fully pale, leaves mostly green"
14,RA03,3,3.2,POSE,7/8/2022,11,1,1,
14,RA03,3,F3,ANsp,7/8/2022,12,0.4,45,
14,RA03,4,4.1.2,ELEL,7/8/2022,10,7.3,55,nearly 12
14,RA03,4,4.2,POSE,7/8/2022,13,1.4,0.5,
14,RA03,4,F4,LERE,7/8/2022,11,0,0,finished flowers and flower dried and detached
14,RA03,5,5.1,POFE,7/8/2022,13,7.3,45,"maybe 12, seeds and shoots fully pale, leaves mostly green"
14,RA03,5,5.2,POFE,7/8/2022,13,3.5,65,"maybe 12, seeds and shoots fully pale, leaves mostly green"
14,RA03,5,F5,PHHO,7/8/2022,13,0.3,25,
14,RA03,6,6.1,ELEL,7/8/2022,10,9.2,30,
14,RA03,6,6.2,POSE,7/8/2022,13,1.7,1,
14,RA03,6,F6,ERCA,7/8/2022,12,0.4,65,
14,RA03,7,7.1,ELEL,7/8/2022,10,9.8,50,one head at 12
14,RA03,7,7.2,POSE,7/8/2022,11,1.2,1,
14,RA03,7,F7,LERE,7/8/2022,11,0.5,0,"all dried up, maye 14?"
14,RA03,8,8.1,POFE,7/8/2022,13,7.8,65,"maybe 12, seeds and shoots fully pale, leaves mostly green"
14,RA03,8,8.2,POSE,7/8/2022,13,1.2,1,
14,RA03,8,F8 top,PHLO,7/8/2022,11,1.2,20,13 if repro
14,RA03,8,F8 bottom,ANDI,7/8/2022,13,0.2,1,
14,RA03,9,9.1,HECO,7/8/2022,10,8.3,85,approaching 12
14,RA03,9,9.2,POSE,7/8/2022,13,1.8,1,
14,RA03,9,F9,ANsp,7/8/2022,12,1.1,65,pretty much all flowers closed
14,RA03,10,10.1,POFE,7/8/2022,13,7,70,"maybe 12, seeds and shoots fully pale, leaves mostly green"
14,RA03,10,10.2,POSE,7/8/2022,13,1.9,5,
14,RA03,10,F10,PHHO,7/8/2022,11,0.3,20,
14,RA05,1,1.1,ELEL,7/6/2022,11,4.9,20,turning somewhat brown
14,RA05,1,1.2,POSE,7/6/2022,13,0.1,0.1,tiniest bit of green
14,RA05,1,F1.2,PHHO,7/6/2022,11,0.1,1,slight tinge of green
14,RA05,2,2.1,ELEL,7/6/2022,10,7.8,40,
14,RA05,2,2.2,POSE,7/6/2022,13,1.5,0.5,
14,RA05,2,F2,PHHO,7/6/2022,13,0.3,10,
14,RA05,3,F3,EROV,7/6/2022,12,0.3,35,
14,RA05,3,3.1,POSE,7/6/2022,14,0,0,
14,RA05,3,3.2,POSE,7/6/2022,14,0,0,
14,RA05,4,4.3,ELEL,7/6/2022,11,7,35,browning
14,RA05,4,F4,PHHO,7/6/2022,13,0.1,0.1,slight tinge of green
14,RA05,4,4.2,POSE,7/6/2022,14,0,0,
14,RA05,5,F5,PHHO,7/6/2022,13,0.2,5,
14,RA05,5,5.1,POSE,7/6/2022,14,0,0,
14,RA05,5,5.2,POSE,7/6/2022,14,0,0,
14,RA05,6,6.1,HECO,7/6/2022,12,8.3,60,seeds all dried
14,RA05,6,6.2,POSE,7/6/2022,13,1.4,0.5,tiniest bit of green
14,RA05,6,F6,PHHO,7/6/2022,13,0.2,1,
14,RA05,7,7.2,POSE,7/6/2022,13,1.1,5,
14,RA05,7,F7,PELA,7/6/2022,5,0.9,80,maybe 11
14,RA05,7,7.1,POSE,7/6/2022,14,0,0,
14,RA05,8,8.1,ELEL,7/6/2022,10,5.8,55,maybe 12
14,RA05,8,F8,PHHO,7/6/2022,13,0.1,0.5,
14,RA05,8,8.2,POSE,7/6/2022,14,0,0,
14,RA05,9,9.1,HECO,7/6/2022,12,6.6,50,seeds all dried
14,RA05,9,F9,PELA,7/6/2022,5,1.3,85,"maybe 11, browning?"
14,RA05,9,9.2,POSE,7/6/2022,14,0,0,
14,RA05,10,10.1,HECO,7/6/2022,12,8.3,75,
14,RA05,10,F10,PELA,7/6/2022,11,1.5,85,all flowers/buds from last week gone
14,RA05,10,10.2,POSE,7/6/2022,13,0.8,0.5,tiniest bit of green
14,RA07,1,1.1.2,HECO,7/7/2022,10,8.9,70,approaching 12
14,RA07,1,1.2,POSE,7/7/2022,11,0.8,0.5,faintest shade green
14,RA07,1,F1,ANDI,7/7/2022,14,0,0,
14,RA07,2,F2,ERCA,7/7/2022,12,0.2,40,nearly 13
14,RA07,2,2.1,POSE,7/7/2022,14,0,0,
14,RA07,2,2.2,POSE,7/7/2022,14,0,0,
14,RA07,3,F3,ERCA,7/7/2022,11,0.3,50,
14,RA07,3,3.1,POSE,7/7/2022,14,0,0,
14,RA07,3,3.2,POSE,7/7/2022,14,0,0,
14,RA07,4,4.2,POSE,7/7/2022,13,2.1,0.5,(Check if was repro)
14,RA07,4,F4,ERCA,7/7/2022,13,0.3,55,
14,RA07,4,4.1,POSE,7/7/2022,14,0,0,
14,RA07,5,5.1,POSE,7/7/2022,13,1.8,5,only green in stems
14,RA07,5,F5,ERHO,7/7/2022,11,0.1,10,
14,RA07,5,5.2,POSE,7/7/2022,14,0,0,
14,RA07,6,6.1.5,HECO,7/7/2022,12,7.1,75,
14,RA07,6,6.2,POSE,7/7/2022,13,1.8,1,
14,RA07,6,F6,PHHO,7/7/2022,13,0.2,10,
14,RA07,7,7.1,HECO,7/7/2022,10,7.5,65,nearly 12
14,RA07,7,7.2.2,POSE,7/7/2022,14,0,0,
14,RA07,7,F7,ALDE,7/7/2022,14,0,0,
14,RA07,8,8.1.3,HECO,7/7/2022,12,7.9,75,
14,RA07,8,8.2,POSE,7/7/2022,11,0.2,15,
14,RA07,8,F8,PHHO,7/7/2022,14,0,0,
14,RA07,9,9.1,HECO,7/7/2022,11,6.1,85,maybe 11
14,RA07,9,9.2,POSE,7/7/2022,14,0,0,
14,RA07,9,F9.2,ALDE,7/7/2022,14,0,0,
14,RA07,10,10.2,POSE,7/7/2022,13,0.2,0.1,some leaves purple
14,RA07,10,F10,PHHO,7/7/2022,13,0.2,30,
14,RA07,10,10.1,POSE,7/7/2022,14,0,0,
14,RA17,1,1.1,ELsp,7/7/2022,12,15.4,60,"some seeds brown, app 12"
14,RA17,1,1.2,HECO,7/7/2022,12,9.1,70,close to 10
14,RA17,1,1,BOGR,7/7/2022,8,5.2,75,
14,RA17,1,F1,CRsp,7/7/2022,12,1.3,60,browning
14,RA17,2,2.1,HECO,7/7/2022,10,15.6,60,nearly 12
14,RA17,2,2.2,HECO,7/7/2022,10,10.4,65,nearly 12
14,RA17,2,2,BOGR,7/7/2022,7,3.6,45,"maybe 8, maybe 5"
14,RA17,2,F2,CRsp,7/7/2022,13,0.1,10,nearly 14
14,RA17,3,3.1,HECO,7/7/2022,10,13.1,70,
14,RA17,3,3.2,HECO,7/7/2022,12,13.1,70,
14,RA17,3,3,BOGR,7/7/2022,8,7.1,85,
14,RA17,3,F3,CRsp,7/7/2022,13,0.2,20,
14,RA17,4,4.2,HECO,7/7/2022,12,12.8,80,maybe 11
14,RA17,4,4.1,HECO,7/7/2022,10,11.3,75,seed half out
14,RA17,4,4,BOGR,7/7/2022,7,5.1,80,
14,RA17,4,F4,ALDE,7/7/2022,13,0.1,0.5,
14,RA17,5,5.1,HECO,7/7/2022,12,15.7,80,in between 8 and 12; all shoots with seeds broken and brown. Shoots green don't have seeds
14,RA17,5,5.2,HECO,7/7/2022,11,10.1,85,maybe 12
14,RA17,5,5,BOGR,7/7/2022,8,5.5,60,
14,RA17,5,F5,LAsp,7/7/2022,12,0.6,55,nearly 13
14,RA17,6,6.1,HECO,7/7/2022,12,20,85,
14,RA17,6,6.2,HECO,7/7/2022,10,8.3,80,approaching 12
14,RA17,6,6,BOGR,7/7/2022,8,5.3,55,
14,RA17,7,7.1,HECO,7/7/2022,10,19.4,75,approaching 12
14,RA17,7,7.2,HECO,7/7/2022,12,9.3,75,most shoots broken
14,RA17,7,7,BOGR,7/7/2022,8,4.1,85,
14,RA17,7,F7,CRsp,7/7/2022,13,2.9,70,
14,RA17,8,8.1,HECO,7/7/2022,10,15.4,75,seed mostly out
14,RA17,8,8.2,HECO,7/7/2022,10,9.2,90,
14,RA17,8,8,BOGR,7/7/2022,8,4.3,70,
14,RA17,8,F8,LIRU,7/7/2022,13,1.9,90,"maybe 12, not much brown"
14,RA17,9,9.1,ACHY,7/7/2022,10,21.3,85,approaching 12
14,RA17,9,9.2,HECO,7/7/2022,10,11.3,80,
14,RA17,9,9,BOGR,7/7/2022,7,6.5,65,
14,RA17,10,10.1,HECO,7/7/2022,12,12.7,85,seeds dry
14,RA17,10,10.2,HECO,7/7/2022,12,7.7,90,"stem pale, maybe broken"
14,RA17,10,F10,CRsp,7/7/2022,13,3.6,70,maybe 12
14,RA17,10,10,BOGR,7/7/2022,7,3.2,65,maybe 8
14,RA18,1,1.1,HECO,7/8/2022,11,8.4,70,
14,RA18,1,1,BOGR,7/8/2022,4,2.1,55,maybe 5
14,RA18,1,F1,ERHO,7/8/2022,11,0.3,20,
14,RA18,1,1.2,POSE,7/8/2022,14,0,0,
14,RA18,2,2.1,HECO,7/8/2022,12,7.2,70,seed fully out and brown
14,RA18,2,2,BOGR,7/8/2022,5,2.3,55,
14,RA18,2,2.2,POSE,7/8/2022,13,0.8,0.5,one leaf with green tinge
14,RA18,2,F2,ERHO,7/8/2022,12,0.3,20,
14,RA18,3,3.1.2,HECO,7/8/2022,12,4.7,80,
14,RA18,3,3,BOGR,7/8/2022,5,2.4,60,
14,RA18,3,3.2.2,POSE,7/8/2022,12,0.6,0.5,13 if repro
14,RA18,3,F3.2,PHHO,7/8/2022,13,0.3,40,
14,RA18,4,4.1.2,HECO,7/8/2022,10,10.3,70,"approaching 12, seeds about 1/3 out but shoots browning"
14,RA18,4,4,BOGR,7/8/2022,4,2.5,40,maybe 5
14,RA18,4,4.2,POSE,7/8/2022,13,1.3,1,
14,RA18,4,F4,PHHO,7/8/2022,13,0.2,40,
14,RA18,5,5.1.2,HECO,7/8/2022,12,7.9,80,"seeds about 1/2 out, browning"
14,RA18,5,5,BOGR,7/8/2022,7,2.2,65,"maybe 5, some shoots may be leaves"
14,RA18,5,5.2,POSE,7/8/2022,13,1.1,1,
14,RA18,5,F5,LERE,7/8/2022,14,0,0,"maybe 13/11? Never fully flowered, now all dried and detached"
14,RA18,6,6.1,HECO,7/8/2022,11,10.2,15,"no shoots, browning"
14,RA18,6,6,BOGR,7/8/2022,5,2.1,35,maybe but probably not 7
14,RA18,6,6.2,POSE,7/8/2022,11,1.8,1,13 if repro
14,RA18,6,F6,ASPU,7/8/2022,13,0.4,65,
14,RA18,7,7.1.2,HECO,7/8/2022,12,11.3,80,"borderline 10, in between 10 and 12 (shoots different)"
14,RA18,7,7,BOGR,7/8/2022,5,2.4,30,
14,RA18,7,7.2,POSE,7/8/2022,13,1,1,
14,RA18,7,F7,PHHO,7/8/2022,13,0.2,15,
14,RA18,8,8.1.2,HECO,7/8/2022,10,10.7,70,"seed fully out, approaching 12"
14,RA18,8,8,BOGR,7/8/2022,5,2.1,75,nearby BOGR are 7
14,RA18,8,8.2,POSE,7/8/2022,11,1.1,1,13 if repro
14,RA18,8,F8,ALDE,7/8/2022,14,0,0,
14,RA18,9,9.1.3,ELsp,7/8/2022,10,11.3,60,
14,RA18,9,9,BOGR,7/8/2022,5,3.1,35,
14,RA18,9,F9,ERHO,7/8/2022,11,0.2,65,
14,RA18,9,9.2,POSE,7/8/2022,14,0,0,
14,RA18,10,10.1.2,HECO,7/8/2022,10,8.6,70,"nearly 12, seed fully out"
14,RA18,10,10,BOGR,7/8/2022,5,2.7,65,
14,RA18,10,10.2,POSE,7/8/2022,11,1.3,1,
14,RA18,10,F10,LERE,7/8/2022,13,0,0,"? No flower or bud, just shoot"
14,RA22,1,1.1.4,HECO,7/8/2022,10,5.9,80,borderline 12
14,RA22,1,1,BOGR,7/8/2022,5,2.3,80,
14,RA22,1,1.2,POSE,7/8/2022,13,1.7,10,
14,RA22,1,F1,PHHO,7/8/2022,11,0.2,75,
14,RA22,2,2.1.2,HECO,7/8/2022,12,5.9,75,borderline 10
14,RA22,2,2.2.2,HECO,7/8/2022,10,4.3,75,approaching 12
14,RA22,2,2,BOGR,7/8/2022,5,1.8,70,
14,RA22,2,F2,EROV,7/8/2022,12,0.7,65,
14,RA22,3,3.1.2,HECO,7/8/2022,12,3.1,75,borderline 10
14,RA22,3,3,BOGR,7/8/2022,5,2.3,70,
14,RA22,3,3.2,POSE,7/8/2022,13,1.8,1,11 if not repro
14,RA22,3,F3,PHHO,7/8/2022,13,0.3,70,
14,RA22,4,4.1.2,HECO,7/8/2022,10,6.4,85,seed about 1/2 out but borderline 12
14,RA22,4,4,BOGR,7/8/2022,5,2.1,65,
14,RA22,4,4.2,POSE,7/8/2022,13,1,0.5,
14,RA22,4,F4,PHHO,7/8/2022,13,0.4,75,maybe 12
14,RA22,5,5.1,HECO,7/8/2022,12,3.4,80,
14,RA22,5,5,BOGR,7/8/2022,5,2.4,65,
14,RA22,5,5.2,POSE,7/8/2022,13,0.4,0.5,
14,RA22,5,F5,PHHO,7/8/2022,13,0.3,80,
14,RA22,6,6.1,HECO,7/8/2022,11,6.2,80,"no shoot, browning"
14,RA22,6,6,BOGR,7/8/2022,5,1.4,65,
14,RA22,6,6.2,POSE,7/8/2022,13,1.2,0.5,
14,RA22,6,F6,PHHO,7/8/2022,13,0.3,75,
14,RA22,7,7.1.2,HECO,7/8/2022,10,4.4,80,seed head just visible
14,RA22,7,7,BOGR,7/8/2022,5,2.4,50,
14,RA22,7,7.2,POSE,7/8/2022,13,0.8,0.5,
14,RA22,7,F7,PHHO,7/8/2022,13,0.3,75,maybe 12
14,RA22,8,8.1,HECO,7/8/2022,12,6.9,85,"maybe 11, shoot all brown, seed barely started"
14,RA22,8,8,BOGR,7/8/2022,7,1.7,75,maybe 5 but 99% sure 7
14,RA22,8,8.2,POSE,7/8/2022,13,1.1,0.5,
14,RA22,8,F8,EROV,7/8/2022,13,0.5,80,11 if not repro
14,RA22,9,9.1,HECO,7/8/2022,12,6.9,80,
14,RA22,9,9,BOGR,7/8/2022,7,3.3,85,"maybe 5, potential shoot could be leaf"
14,RA22,9,F9,STAC,7/8/2022,11,0.8,65,
14,RA22,9,9.2,POSE,7/8/2022,14,0,0,
14,RA22,10,10.1.2,HECO,7/8/2022,12,8.1,80,"maybe 8, shoot pale"
14,RA22,10,10,BOGR,7/8/2022,5,1.9,60,
14,RA22,10,10.2.2,POSE,7/8/2022,13,1,1,
14,RA22,10,F10,PHHO,7/8/2022,13,0.2,75,
14,RA23,1,1.1,HECO,7/7/2022,12,8.1,80,"maybe 8, shoot pale"
14,RA23,1,1,BOGR,7/7/2022,5,2.8,55,
14,RA23,1,1.2,POSE,7/7/2022,14,0,0,
14,RA23,1,F1,ALDE,7/7/2022,14,0,0,
14,RA23,2,2.1.2,HECO,7/7/2022,12,7.6,30,all seeds pale
14,RA23,2,2,BOGR,7/7/2022,5,2.4,45,
14,RA23,2,2.2,POSE,7/7/2022,13,2.1,1,
14,RA23,2,F2,PHHO,7/7/2022,13,0.2,10,
14,RA23,3,3.1,HECO,7/7/2022,8,12.4,80,
14,RA23,3,3,BOGR,7/7/2022,5,2.8,65,
14,RA23,3,3.2,POSE,7/7/2022,13,1.9,1,
14,RA23,3,F3,ALDE,7/7/2022,13,0.1,0.1,
14,RA23,4,4.1,HECO,7/7/2022,10,6.8,90,
14,RA23,4,4.2,HECO,7/7/2022,10,5.9,80,seed barely out
14,RA23,4,F4,CRsp,7/7/2022,12,1.4,70,maybe 13
14,RA23,4,4,BOGR,7/7/2022,11,1.2,5,"maybe 5, browning?"
14,RA23,5,5.1,HECO,7/7/2022,10,12.6,75,"seeds barely out, maybe 11, shoots pale"
14,RA23,5,5,BOGR,7/7/2022,4,0.9,40,
14,RA23,5,5.2,POSE,7/7/2022,13,0.2,1,tiniest bit of green
14,RA23,5,F5,ALDE,7/7/2022,14,0,0,
14,RA23,6,6.1,HECO,7/7/2022,12,8.3,65,"maybe 11, seed barely out"
14,RA23,6,6,BOGR,7/7/2022,4,1.3,40,
14,RA23,6,6.2,POSE,7/7/2022,14,0,0,
14,RA23,6,F6,ALDE,7/7/2022,14,0,0,
14,RA23,7,7.1,HECO,7/7/2022,12,9.4,45,borderline 10
14,RA23,7,7,BOGR,7/7/2022,4,1.8,35,
14,RA23,7,7.2,POSE,7/7/2022,13,1.1,0.5,
14,RA23,7,F7,PHHO,7/7/2022,13,0.1,10,
14,RA23,8,8.1,HECO,7/7/2022,12,9.3,70,borderline 10
14,RA23,8,8.2,HECO,7/7/2022,8,9.1,85,
14,RA23,8,8,BOGR,7/7/2022,5,2.1,35,
14,RA23,8,F8,ALDE,7/7/2022,14,0,0,
14,RA23,9,9.1,HECO,7/7/2022,10,9.9,80,approaching 12
14,RA23,9,9,BOGR,7/7/2022,4,2.1,45,
14,RA23,9,9.2,POSE,7/7/2022,13,1.4,1,
14,RA23,9,F9,BOsp,7/7/2022,14,0,0,
14,RA23,10,10.1,ACHY,7/7/2022,10,22.8,65,approaching 12
14,RA23,10,10,BOGR,7/7/2022,4,2.3,40,
14,RA23,10,10.2,POSE,7/7/2022,13,1.5,1,
14,RA23,10,F10,PHHO,7/7/2022,13,0.1,5,
14,RA29B,1,1.1,ACsp,7/8/2022,12,6.2,60,no shoots but other Acsp next to
14,RA29B,1,1.2,POSE,7/8/2022,11,1.3,0.5,"11 if not repro, 1 leaf faintest green"
14,RA29B,1,F1,ERCA,7/8/2022,11,0.3,60,13 if repro
14,RA29B,2,2.2,POSE,7/8/2022,13,2,1,
14,RA29B,2,F2,ERHO,7/8/2022,11,1.1,10,maybe 11
14,RA29B,2,2.1,POSE,7/8/2022,13,0.3,1,
14,RA29B,3,3.1,ELEL,7/8/2022,10,7.9,55,
14,RA29B,3,3.2.2,POSE,7/8/2022,13,1.9,1,
14,RA29B,3,F3,STAC,7/8/2022,12,0.9,75,
14,RA29B,4,4.1.2,ELEL,7/8/2022,10,10.6,65,nearly 12
14,RA29B,4,4.2,POSE,7/8/2022,11,2.3,70,
14,RA29B,4,F4,STAC,7/8/2022,12,0.8,55,
14,RA29B,5,5.1.2,ACHY,7/8/2022,10,12.1,75,approaching 12; * seed head of 5.1 either broken off or grazed. Moved nail 2 inches to untouched individual
14,RA29B,5,5.2,POSE,7/8/2022,13,2.2,0.5,
14,RA29B,5,F5,PHHO,7/8/2022,13,0.2,30,
14,RA29B,6,6.1,HECO,7/8/2022,10,17.1,70,"seed fully out, nearly 12"
14,RA29B,6,6.2,POSE,7/8/2022,13,1.1,5,
14,RA29B,6,F6,PHHO,7/8/2022,13,0.2,20,
14,RA29B,7,7.1,POFE,7/8/2022,12,7.1,75,"maybe 13, seeds and stem fully brown and purple, leaves green"
14,RA29B,7,7.2,POSE,7/8/2022,13,1.1,1,
14,RA29B,7,F7,STAC,7/8/2022,12,1.1,70,leaves turning yellow
14,RA29B,8,8.1.2,POFE,7/8/2022,13,7.1,60,"maybe 12, leaves browning and seed / stem all pale"
14,RA29B,8,F8,LOsp,7/8/2022,11,1.3,35,11 if not repro
14,RA29B,8,8.2,POSE,7/8/2022,14,0,0,
14,RA29B,9,9.3,ELEL,7/8/2022,12,11.1,40,
14,RA29B,9,9.1,ACsp,7/8/2022,10,10.3,80,
14,RA29B,9,9.2.2,POSE,7/8/2022,13,2.1,1,
14,RA29B,9,F9,PHLO,7/8/2022,12,0.6,60,"browning, approaching 13"
14,RA29B,10,10.1,POFE,7/8/2022,13,7.1,60,"maybe 12, leaves browning and seed / stem all pale"
14,RA29B,10,10.2,POSE,7/8/2022,11,1.1,1,11 if not repro
14,RA29B,10,F10,PHHO,7/8/2022,13,0.3,35,
15,RA03,1,1.1,HECO,7/14/2022,10,13.1,70,"maybe 13, seeds slightly visible"
15,RA03,1,1.2,POSE,7/14/2022,11,1.9,1,
